date,open,high,low,close,volume,ticker
2024-11-25,30.049999237060547,30.8799991607666,28.76000022888184,29.040000915527344,463300.0,TGS
2024-11-26,28.950000762939453,29.940000534057617,28.850000381469727,29.01000022888184,245400.0,TGS
2024-11-27,29.100000381469727,29.540000915527344,28.420000076293945,29.190000534057617,233000.0,TGS
2024-11-29,29.200000762939453,30.13999938964844,28.520000457763672,29.71999931335449,189600.0,TGS
2024-12-02,29.799999237060547,30.5,28.649999618530277,29.3799991607666,426300.0,TGS
2024-12-03,29.90999984741211,30.190000534057617,28.93000030517578,29.38999938964844,177000.0,TGS
2024-12-04,29.049999237060547,29.309999465942383,27.75,28.31999969482422,417400.0,TGS
2024-12-05,28.3700008392334,29.0,27.989999771118164,28.299999237060547,299700.0,TGS
2024-12-06,28.440000534057617,28.790000915527344,27.459999084472656,28.18000030517578,155100.0,TGS
2024-12-09,28.18000030517578,29.36000061035156,27.68000030517578,28.61000061035156,255200.0,TGS
2024-12-10,28.770000457763672,29.299999237060547,28.09000015258789,28.549999237060547,271300.0,TGS
2024-12-11,28.549999237060547,30.6200008392334,28.34000015258789,30.1200008392334,364100.0,TGS
2024-12-12,30.1200008392334,30.51000022888184,29.489999771118164,30.170000076293945,309600.0,TGS
2024-12-13,30.290000915527344,30.780000686645508,29.51000022888184,29.649999618530277,241000.0,TGS
2024-12-16,29.649999618530277,30.61000061035156,29.459999084472656,30.31999969482422,420600.0,TGS
2024-12-17,30.0,30.1200008392334,29.270000457763672,29.690000534057617,255100.0,TGS
2024-12-18,29.61000061035156,29.899999618530277,28.0,28.190000534057617,406800.0,TGS
2024-12-19,27.899999618530277,29.559999465942383,27.40999984741211,27.5,443800.0,TGS
2024-12-20,27.07999992370605,28.420000076293945,26.020000457763672,27.75,275700.0,TGS
2024-12-23,28.34000015258789,28.709999084472656,27.299999237060547,28.21999931335449,197900.0,TGS
2024-12-24,28.309999465942383,28.899999618530277,28.25,28.75,43800.0,TGS
2024-12-26,28.809999465942383,29.489999771118164,28.420000076293945,28.96999931335449,99100.0,TGS
2024-12-27,28.920000076293945,30.01000022888184,28.71999931335449,29.780000686645508,168200.0,TGS
2024-12-30,29.76000022888184,30.049999237060547,29.059999465942383,29.56999969482422,307800.0,TGS
2024-12-31,29.559999465942383,29.780000686645508,28.82999992370605,29.270000457763672,156800.0,TGS
2025-01-02,29.61000061035156,32.84000015258789,29.51000022888184,32.400001525878906,660300.0,TGS
2025-01-03,32.599998474121094,33.66999816894531,31.059999465942383,32.70000076293945,508000.0,TGS
2025-01-06,33.59000015258789,33.86000061035156,31.989999771118164,32.59000015258789,352600.0,TGS
2025-01-07,33.04999923706055,34.369998931884766,32.41999816894531,33.25,349900.0,TGS
2025-01-08,33.790000915527344,34.0,31.780000686645508,32.77000045776367,466500.0,TGS
2025-01-10,33.15999984741211,33.70000076293945,30.920000076293945,31.950000762939453,633000.0,TGS
2025-01-13,31.65999984741211,31.950000762939453,29.299999237060547,29.420000076293945,308000.0,TGS
2025-01-14,29.799999237060547,30.920000076293945,29.34000015258789,30.209999084472656,354300.0,TGS
2025-01-15,30.799999237060547,31.170000076293945,29.549999237060547,29.549999237060547,337100.0,TGS
2025-01-16,29.68000030517578,29.770000457763672,28.61000061035156,29.0,372100.0,TGS
2025-01-17,29.1299991607666,29.1299991607666,27.850000381469727,28.280000686645508,351600.0,TGS
2025-01-21,28.290000915527344,29.51000022888184,28.170000076293945,29.38999938964844,349500.0,TGS
2025-01-22,29.6200008392334,30.82999992370605,29.149999618530277,30.06999969482422,398500.0,TGS
2025-01-23,30.26000022888184,30.36000061035156,29.030000686645508,29.170000076293945,447900.0,TGS
2025-01-24,29.440000534057617,30.0,28.40999984741211,28.520000457763672,252500.0,TGS
2025-01-27,27.649999618530277,28.18000030517578,26.8700008392334,27.530000686645508,350100.0,TGS
2025-01-28,27.940000534057617,28.1200008392334,26.06999969482422,27.440000534057617,426700.0,TGS
2025-01-29,27.280000686645508,28.8799991607666,26.979999542236328,28.799999237060547,264900.0,TGS
2025-01-30,29.270000457763672,29.770000457763672,28.770000457763672,29.350000381469727,542400.0,TGS
2025-01-31,29.489999771118164,29.5,27.8799991607666,28.239999771118164,218200.0,TGS
2025-02-03,27.489999771118164,28.31999969482422,27.0,27.739999771118164,265200.0,TGS
2025-02-04,27.93000030517578,28.5,27.86000061035156,28.200000762939453,157800.0,TGS
2025-02-05,27.790000915527344,28.07999992370605,27.399999618530277,27.6200008392334,177800.0,TGS
2025-02-06,27.59000015258789,28.34000015258789,27.31999969482422,28.09000015258789,194800.0,TGS
2025-02-07,27.56999969482422,27.799999237060547,25.84000015258789,26.459999084472656,517800.0,TGS
2025-02-10,26.459999084472656,27.100000381469727,26.030000686645508,26.40999984741211,378200.0,TGS
2025-02-11,25.86000061035156,26.11000061035156,24.899999618530277,25.90999984741211,727800.0,TGS
2025-02-12,25.26000022888184,26.799999237060547,24.989999771118164,26.43000030517578,489900.0,TGS
2025-02-13,26.549999237060547,27.88999938964844,26.36000061035156,27.75,510800.0,TGS
2025-02-14,27.729999542236328,27.81999969482422,27.1200008392334,27.270000457763672,183400.0,TGS
2025-02-18,25.84000015258789,28.13999938964844,25.40999984741211,27.96999931335449,655900.0,TGS
2025-02-19,27.899999618530277,28.229999542236328,26.989999771118164,27.270000457763672,237500.0,TGS
2025-02-20,27.290000915527344,28.450000762939453,26.780000686645508,28.290000915527344,210000.0,TGS
2025-02-21,28.68000030517578,28.81999969482422,27.1200008392334,27.420000076293945,128200.0,TGS
2025-02-24,27.700000762939453,28.43000030517578,26.399999618530277,26.989999771118164,230900.0,TGS
2025-02-25,27.059999465942383,27.059999465942383,25.299999237060547,26.06999969482422,433300.0,TGS
2025-02-26,25.920000076293945,26.3799991607666,25.239999771118164,25.649999618530277,369500.0,TGS
2025-02-27,25.81999969482422,26.18000030517578,24.68000030517578,24.81999969482422,360900.0,TGS
2025-02-28,24.420000076293945,25.8700008392334,23.01000022888184,25.40999984741211,409500.0,TGS
2025-03-03,26.34000015258789,27.479999542236328,25.530000686645508,25.93000030517578,465000.0,TGS
2025-03-04,25.63999938964844,25.770000457763672,23.93000030517578,25.1200008392334,302900.0,TGS
2025-03-05,24.850000381469727,25.65999984741211,24.57999992370605,25.440000534057617,297100.0,TGS
2025-03-06,25.600000381469727,25.600000381469727,24.1200008392334,24.229999542236328,296300.0,TGS
2025-03-07,24.729999542236328,25.309999465942383,23.790000915527344,25.09000015258789,369800.0,TGS
2025-03-10,24.59000015258789,24.709999084472656,23.1200008392334,23.850000381469727,290900.0,TGS
2025-03-11,24.059999465942383,24.670000076293945,23.63999938964844,24.270000457763672,322800.0,TGS
2025-03-12,24.649999618530277,26.81999969482422,24.530000686645508,26.709999084472656,293300.0,TGS
