date,open,high,low,close,volume,ticker
2024-11-25,36.29999923706055,38.540000915527344,36.0,38.16999816894531,304400.0,EDN
2024-11-26,38.540000915527344,40.59999847412109,38.41999816894531,39.060001373291016,160300.0,EDN
2024-11-27,38.900001525878906,39.86000061035156,37.400001525878906,38.290000915527344,162200.0,EDN
2024-11-29,38.58000183105469,40.08000183105469,38.09000015258789,39.97999954223633,139100.0,EDN
2024-12-02,40.75,41.4900016784668,39.79999923706055,40.52000045776367,141900.0,EDN
2024-12-03,40.72999954223633,44.18999862670898,40.68999862670898,42.13999938964844,304200.0,EDN
2024-12-04,43.0,43.0,39.68000030517578,40.810001373291016,265600.0,EDN
2024-12-05,40.63999938964844,45.060001373291016,40.470001220703125,45.0,303500.0,EDN
2024-12-06,45.060001373291016,46.869998931884766,44.7400016784668,46.5,360900.0,EDN
2024-12-09,46.65999984741211,47.40999984741211,44.56999969482422,45.540000915527344,269700.0,EDN
2024-12-10,45.5,46.58000183105469,43.77999877929688,45.77000045776367,284800.0,EDN
2024-12-11,45.790000915527344,47.47999954223633,43.59999847412109,47.369998931884766,269300.0,EDN
2024-12-12,47.66999816894531,49.720001220703125,47.0,47.84999847412109,232600.0,EDN
2024-12-13,47.959999084472656,49.650001525878906,47.68999862670898,49.22999954223633,229400.0,EDN
2024-12-16,49.5099983215332,51.68999862670898,48.06999969482422,49.18000030517578,360100.0,EDN
2024-12-17,48.369998931884766,48.540000915527344,45.650001525878906,46.81999969482422,324500.0,EDN
2024-12-18,46.77000045776367,46.810001373291016,42.70000076293945,42.84999847412109,384200.0,EDN
2024-12-19,43.7599983215332,45.77000045776367,42.060001373291016,42.47999954223633,329100.0,EDN
2024-12-20,41.4900016784668,42.95000076293945,40.08000183105469,42.27000045776367,237700.0,EDN
2024-12-23,42.33000183105469,44.97999954223633,41.61000061035156,44.5,150000.0,EDN
2024-12-24,45.4900016784668,46.41999816894531,44.7599983215332,45.88999938964844,58300.0,EDN
2024-12-26,46.27000045776367,46.34000015258789,44.2400016784668,44.68999862670898,93400.0,EDN
2024-12-27,44.25,44.5,43.20000076293945,44.5,129500.0,EDN
2024-12-30,43.56999969482422,43.97999954223633,42.52000045776367,43.06999969482422,105700.0,EDN
2024-12-31,42.59000015258789,43.9900016784668,42.130001068115234,42.90999984741211,132100.0,EDN
2025-01-02,43.52999877929688,47.93999862670898,42.97999954223633,47.0,400100.0,EDN
2025-01-03,47.459999084472656,48.43999862670898,43.29999923706055,44.650001525878906,332600.0,EDN
2025-01-06,46.0099983215332,46.0099983215332,43.33000183105469,43.56999969482422,309700.0,EDN
2025-01-07,44.0,44.27999877929688,41.70000076293945,42.619998931884766,274700.0,EDN
2025-01-08,41.2599983215332,41.52999877929688,36.7599983215332,37.45000076293945,1075400.0,EDN
2025-01-10,38.43000030517578,38.54999923706055,36.0,36.95000076293945,438200.0,EDN
2025-01-13,36.63999938964844,36.63999938964844,33.709999084472656,33.93000030517578,321600.0,EDN
2025-01-14,34.66999816894531,36.75,34.22999954223633,36.06999969482422,279200.0,EDN
2025-01-15,37.68999862670898,37.68999862670898,34.849998474121094,35.349998474121094,164800.0,EDN
2025-01-16,35.38999938964844,35.38999938964844,33.119998931884766,33.33000183105469,246900.0,EDN
2025-01-17,33.20000076293945,33.7599983215332,32.25,32.97999954223633,317600.0,EDN
2025-01-21,33.20000076293945,36.20000076293945,32.90999984741211,36.08000183105469,594600.0,EDN
2025-01-22,36.68000030517578,37.5,35.97999954223633,36.25,344300.0,EDN
2025-01-23,36.11000061035156,37.2599983215332,35.4900016784668,36.119998931884766,235000.0,EDN
2025-01-24,37.54999923706055,38.150001525878906,35.91999816894531,36.20000076293945,234900.0,EDN
2025-01-27,34.97999954223633,37.13999938964844,34.65999984741211,36.83000183105469,302000.0,EDN
2025-01-28,37.34999847412109,38.0099983215332,35.34000015258789,37.90999984741211,363100.0,EDN
2025-01-29,37.41999816894531,39.20000076293945,37.16999816894531,38.68000030517578,386700.0,EDN
2025-01-30,39.27000045776367,39.9900016784668,38.88999938964844,39.310001373291016,254900.0,EDN
2025-01-31,39.43000030517578,39.540000915527344,38.209999084472656,39.08000183105469,185300.0,EDN
2025-02-03,37.560001373291016,38.47999954223633,36.31999969482422,38.09000015258789,132300.0,EDN
2025-02-04,38.7599983215332,40.220001220703125,38.4900016784668,39.75,198100.0,EDN
2025-02-05,40.0,40.0,37.54999923706055,38.52000045776367,193500.0,EDN
