date,open,high,low,close,volume,ticker
2024-11-25,45950.0,46700.0,43025.0,43700.0,1408862.0,YPFD_BA
2024-11-26,43825.0,45500.0,42875.0,44700.0,622194.0,YPFD_BA
2024-11-27,44700.0,44700.0,43525.0,43850.0,504427.0,YPFD_BA
2024-11-28,44000.0,44750.0,43850.0,44675.0,228645.0,YPFD_BA
2024-11-29,44700.0,45350.0,44300.0,45175.0,370549.0,YPFD_BA
2024-12-02,45175.0,45500.0,44400.0,44700.0,472551.0,YPFD_BA
2024-12-03,44925.0,45350.0,43525.0,44425.0,565004.0,YPFD_BA
2024-12-04,44300.0,44325.0,41975.0,42475.0,948149.0,YPFD_BA
2024-12-05,42525.0,43300.0,41625.0,41950.0,508129.0,YPFD_BA
2024-12-06,42125.0,42800.0,40400.0,42150.0,559912.0,YPFD_BA
2024-12-09,42750.0,44450.0,42350.0,43525.0,644637.0,YPFD_BA
2024-12-10,43950.0,44700.0,43250.0,43775.0,497165.0,YPFD_BA
2024-12-11,44300.0,46300.0,43400.0,46100.0,527262.0,YPFD_BA
2024-12-12,46500.0,48000.0,46150.0,47350.0,683941.0,YPFD_BA
2024-12-13,47500.0,48725.0,47300.0,48525.0,560148.0,YPFD_BA
2024-12-16,49000.0,50400.0,49000.0,49775.0,870946.0,YPFD_BA
2024-12-17,50850.0,51350.0,49600.0,51200.0,663366.0,YPFD_BA
2024-12-18,52300.0,53050.0,50000.0,50250.0,674914.0,YPFD_BA
2024-12-19,50450.0,51300.0,47525.0,47850.0,870791.0,YPFD_BA
2024-12-20,48100.0,49600.0,46825.0,49400.0,582087.0,YPFD_BA
2024-12-23,50000.0,50300.0,48450.0,49825.0,354272.0,YPFD_BA
2024-12-24,50500.0,50500.0,49675.0,50400.0,89012.0,YPFD_BA
2024-12-26,50400.0,51650.0,50100.0,50950.0,347971.0,YPFD_BA
2024-12-27,51500.0,51500.0,49900.0,50450.0,316212.0,YPFD_BA
2024-12-30,50500.0,50950.0,49900.0,50300.0,227584.0,YPFD_BA
2025-01-02,50950.0,52850.0,50500.0,52400.0,546670.0,YPFD_BA
2025-01-03,53000.0,53650.0,51150.0,52500.0,638886.0,YPFD_BA
2025-01-06,53100.0,54000.0,52800.0,53850.0,486000.0,YPFD_BA
2025-01-07,54050.0,56300.0,53200.0,55350.0,672238.0,YPFD_BA
2025-01-08,55950.0,55950.0,51350.0,54300.0,843027.0,YPFD_BA
2025-01-09,55000.0,55150.0,54500.0,55100.0,264933.0,YPFD_BA
2025-01-10,56050.0,56900.0,54100.0,54900.0,700137.0,YPFD_BA
2025-01-13,55600.0,55600.0,53250.0,53450.0,499334.0,YPFD_BA
2025-01-14,53450.0,54900.0,53450.0,53950.0,411741.0,YPFD_BA
2025-01-15,54950.0,54950.0,52550.0,53500.0,504490.0,YPFD_BA
2025-01-16,53500.0,54100.0,51850.0,52150.0,439930.0,YPFD_BA
2025-01-17,52300.0,52650.0,49950.0,50500.0,700958.0,YPFD_BA
2025-01-20,50850.0,51600.0,50550.0,50950.0,217845.0,YPFD_BA
2025-01-21,51200.0,51700.0,50200.0,51550.0,483202.0,YPFD_BA
2025-01-22,51550.0,52300.0,51100.0,51800.0,333968.0,YPFD_BA
2025-01-23,51700.0,51700.0,50000.0,50050.0,313126.0,YPFD_BA
2025-01-24,50050.0,50150.0,46200.0,48100.0,958157.0,YPFD_BA
2025-01-27,47800.0,47800.0,45625.0,45975.0,1136140.0,YPFD_BA
2025-01-28,46375.0,47400.0,44750.0,45650.0,561599.0,YPFD_BA
2025-01-29,46250.0,47675.0,45550.0,47450.0,386781.0,YPFD_BA
2025-01-30,47950.0,48500.0,47425.0,47775.0,404585.0,YPFD_BA
2025-01-31,48025.0,48675.0,46850.0,47175.0,255479.0,YPFD_BA
2025-02-03,46500.0,46700.0,45125.0,46200.0,398786.0,YPFD_BA
