date,close,source
2020-09-14,4.46999979019165,yfinance
2020-09-15,4.440000057220459,yfinance
2020-09-16,4.099999904632568,yfinance
2020-09-17,4.170000076293945,yfinance
2020-09-18,4.260000228881836,yfinance
2020-09-21,4.190000057220459,yfinance
2020-09-22,4.110000133514404,yfinance
2020-09-23,4.070000171661377,yfinance
2020-09-24,4.159999847412109,yfinance
2020-09-25,4.199999809265137,yfinance
2020-09-28,4.170000076293945,yfinance
2020-09-29,4.050000190734863,yfinance
2020-09-30,4.159999847412109,yfinance
2020-10-01,4.28000020980835,yfinance
2020-10-02,4.269999980926514,yfinance
2020-10-05,4.360000133514404,yfinance
2020-10-06,4.230000019073486,yfinance
2020-10-07,4.230000019073486,yfinance
2020-10-08,4.329999923706055,yfinance
2020-10-09,4.340000152587891,yfinance
2020-10-12,4.519999980926514,yfinance
2020-10-13,4.579999923706055,yfinance
2020-10-14,4.659999847412109,yfinance
2020-10-15,4.699999809265137,yfinance
2020-10-16,4.75,yfinance
2020-10-19,4.960000038146973,yfinance
2020-10-20,5.0,yfinance
2020-10-21,4.650000095367432,yfinance
2020-10-22,4.71999979019165,yfinance
2020-10-23,4.739999771118164,yfinance
2020-10-26,4.75,yfinance
2020-10-27,4.599999904632568,yfinance
2020-10-28,4.590000152587891,yfinance
2020-10-29,4.739999771118164,yfinance
2020-10-30,4.820000171661377,yfinance
2020-11-02,5.139999866485596,yfinance
2020-11-03,5.179999828338623,yfinance
2020-11-04,5.079999923706055,yfinance
2020-11-05,5.190000057220459,yfinance
2020-11-06,5.340000152587891,yfinance
2020-11-09,5.179999828338623,yfinance
2020-11-10,5.239999771118164,yfinance
2020-11-11,5.329999923706055,yfinance
2020-11-12,5.360000133514404,yfinance
2020-11-13,5.400000095367432,yfinance
2020-11-16,5.329999923706055,yfinance
2020-11-17,5.53000020980835,yfinance
2020-11-18,5.21999979019165,yfinance
2020-11-19,5.239999771118164,yfinance
2020-11-20,5.409999847412109,yfinance
2020-11-23,5.619999885559082,yfinance
2020-11-24,5.590000152587891,yfinance
2020-11-25,5.5,yfinance
2020-11-27,5.510000228881836,yfinance
2020-11-30,5.46999979019165,yfinance
2020-12-01,5.570000171661377,yfinance
2020-12-02,5.769999980926514,yfinance
2020-12-03,5.789999961853027,yfinance
2020-12-04,5.840000152587891,yfinance
2020-12-07,5.849999904632568,yfinance
2020-12-08,5.659999847412109,yfinance
2020-12-09,5.460000038146973,yfinance
2020-12-10,5.670000076293945,yfinance
2020-12-11,5.800000190734863,yfinance
2020-12-14,5.639999866485596,yfinance
2020-12-15,5.940000057220459,yfinance
2020-12-16,5.829999923706055,yfinance
2020-12-17,5.690000057220459,yfinance
2020-12-18,5.659999847412109,yfinance
2020-12-21,5.53000020980835,yfinance
2020-12-22,5.449999809265137,yfinance
2020-12-23,5.449999809265137,yfinance
2020-12-24,5.260000228881836,yfinance
2020-12-28,5.340000152587891,yfinance
2020-12-29,5.460000038146973,yfinance
2020-12-30,5.449999809265137,yfinance
2020-12-31,5.199999809265137,yfinance
2021-01-04,5.289999961853027,yfinance
2021-01-05,5.28000020980835,yfinance
2021-01-06,5.349999904632568,yfinance
2021-01-07,5.449999809265137,yfinance
2021-01-08,5.349999904632568,yfinance
2021-01-11,5.309999942779541,yfinance
2021-01-12,5.349999904632568,yfinance
2021-01-13,5.349999904632568,yfinance
2021-01-14,5.360000133514404,yfinance
2021-01-15,5.300000190734863,yfinance
2021-01-19,5.380000114440918,yfinance
2021-01-20,5.369999885559082,yfinance
2021-01-21,5.21999979019165,yfinance
2021-01-22,5.159999847412109,yfinance
2021-01-25,5.210000038146973,yfinance
2021-01-26,5.199999809265137,yfinance
2021-01-27,5.21999979019165,yfinance
2021-01-28,5.199999809265137,yfinance
2021-01-29,5.019999980926514,yfinance
2021-02-01,5.159999847412109,yfinance
2021-02-02,5.090000152587891,yfinance
2021-02-03,5.03000020980835,yfinance
2021-02-04,5.090000152587891,yfinance
2021-02-05,5.050000190734863,yfinance
2021-02-08,5.010000228881836,yfinance
2021-02-09,5.0,yfinance
2021-02-10,5.050000190734863,yfinance
2021-02-11,5.079999923706055,yfinance
2021-02-12,5.090000152587891,yfinance
2021-02-16,5.309999942779541,yfinance
2021-02-17,5.260000228881836,yfinance
2021-02-18,5.28000020980835,yfinance
2021-02-19,5.170000076293945,yfinance
2021-02-22,5.099999904632568,yfinance
2021-02-23,5.0,yfinance
2021-02-24,5.019999980926514,yfinance
2021-02-25,4.829999923706055,yfinance
2021-02-26,4.699999809265137,yfinance
2021-03-01,4.699999809265137,yfinance
2021-03-02,4.570000171661377,yfinance
2021-03-03,4.460000038146973,yfinance
2021-03-04,4.460000038146973,yfinance
2021-03-05,4.480000019073486,yfinance
2021-03-08,4.420000076293945,yfinance
2021-03-09,4.349999904632568,yfinance
2021-03-10,4.489999771118164,yfinance
2021-03-11,4.690000057220459,yfinance
2021-03-12,4.650000095367432,yfinance
2021-03-15,4.710000038146973,yfinance
2021-03-16,4.75,yfinance
2021-03-17,4.75,yfinance
2021-03-18,4.570000171661377,yfinance
2021-03-19,4.570000171661377,yfinance
2021-03-22,4.599999904632568,yfinance
2021-03-23,4.539999961853027,yfinance
2021-03-24,4.570000171661377,yfinance
2021-03-25,4.539999961853027,yfinance
2021-03-26,4.610000133514404,yfinance
2021-03-29,4.78000020980835,yfinance
2021-03-30,4.809999942779541,yfinance
2021-03-31,4.829999923706055,yfinance
2021-04-01,4.869999885559082,yfinance
2021-04-05,4.849999904632568,yfinance
2021-04-06,4.789999961853027,yfinance
2021-04-07,4.619999885559082,yfinance
2021-04-08,4.730000019073486,yfinance
2021-04-09,4.610000133514404,yfinance
2021-04-12,4.53000020980835,yfinance
2021-04-13,4.369999885559082,yfinance
2021-04-14,4.300000190734863,yfinance
2021-04-15,4.320000171661377,yfinance
2021-04-16,4.400000095367432,yfinance
2021-04-19,4.579999923706055,yfinance
2021-04-20,4.389999866485596,yfinance
2021-04-21,4.460000038146973,yfinance
2021-04-22,4.449999809265137,yfinance
2021-04-23,4.429999828338623,yfinance
2021-04-26,4.369999885559082,yfinance
2021-04-27,4.440000057220459,yfinance
2021-04-28,4.599999904632568,yfinance
2021-04-29,4.599999904632568,yfinance
2021-04-30,4.539999961853027,yfinance
2021-05-03,4.489999771118164,yfinance
2021-05-04,4.389999866485596,yfinance
2021-05-05,4.369999885559082,yfinance
2021-05-06,4.320000171661377,yfinance
2021-05-07,4.519999980926514,yfinance
2021-05-10,4.519999980926514,yfinance
2021-05-11,4.460000038146973,yfinance
2021-05-12,4.590000152587891,yfinance
2021-05-13,4.71999979019165,yfinance
2021-05-14,4.690000057220459,yfinance
2021-05-17,4.860000133514404,yfinance
2021-05-18,4.789999961853027,yfinance
2021-05-19,4.710000038146973,yfinance
2021-05-20,4.690000057220459,yfinance
2021-05-21,4.610000133514404,yfinance
2021-05-24,4.539999961853027,yfinance
2021-05-25,4.369999885559082,yfinance
2021-05-26,4.409999847412109,yfinance
2021-05-27,4.489999771118164,yfinance
2021-05-28,4.610000133514404,yfinance
2021-06-01,4.949999809265137,yfinance
2021-06-02,5.03000020980835,yfinance
2021-06-03,5.309999942779541,yfinance
2021-06-04,5.389999866485596,yfinance
2021-06-07,5.5,yfinance
2021-06-08,5.320000171661377,yfinance
2021-06-09,5.710000038146973,yfinance
2021-06-10,5.650000095367432,yfinance
2021-06-11,5.389999866485596,yfinance
2021-06-14,5.389999866485596,yfinance
2021-06-15,5.380000114440918,yfinance
2021-06-16,5.309999942779541,yfinance
2021-06-17,5.110000133514404,yfinance
2021-06-18,5.170000076293945,yfinance
2021-06-21,5.059999942779541,yfinance
2021-06-22,5.090000152587891,yfinance
2021-06-23,5.179999828338623,yfinance
2021-06-24,5.230000019073486,yfinance
2021-06-25,4.96999979019165,yfinance
2021-06-28,4.869999885559082,yfinance
2021-06-29,4.71999979019165,yfinance
2021-06-30,4.630000114440918,yfinance
2021-07-01,4.559999942779541,yfinance
2021-07-02,4.579999923706055,yfinance
2021-07-06,4.610000133514404,yfinance
2021-07-07,4.53000020980835,yfinance
2021-07-08,4.5,yfinance
2021-07-09,4.630000114440918,yfinance
2021-07-12,4.809999942779541,yfinance
2021-07-13,4.730000019073486,yfinance
2021-07-14,4.610000133514404,yfinance
2021-07-15,4.550000190734863,yfinance
2021-07-16,4.429999828338623,yfinance
