date,close,source
2020-09-14,11.460000038146973,yfinance
2020-09-15,11.479999542236328,yfinance
2020-09-16,10.729999542236328,yfinance
2020-09-17,10.649999618530273,yfinance
2020-09-18,10.720000267028809,yfinance
2020-09-21,10.619999885559082,yfinance
2020-09-22,10.430000305175781,yfinance
2020-09-23,9.550000190734863,yfinance
2020-09-24,10.140000343322754,yfinance
2020-09-25,10.329999923706055,yfinance
2020-09-28,10.34000015258789,yfinance
2020-09-29,10.130000114440918,yfinance
2020-09-30,10.329999923706055,yfinance
2020-10-01,10.579999923706055,yfinance
2020-10-02,10.779999732971191,yfinance
2020-10-05,10.989999771118164,yfinance
2020-10-06,10.369999885559082,yfinance
2020-10-07,10.460000038146973,yfinance
2020-10-08,10.649999618530273,yfinance
2020-10-09,10.829999923706055,yfinance
2020-10-12,11.270000457763672,yfinance
2020-10-13,11.279999732971191,yfinance
2020-10-14,11.529999732971191,yfinance
2020-10-15,11.550000190734863,yfinance
2020-10-16,11.760000228881836,yfinance
2020-10-19,12.029999732971191,yfinance
2020-10-20,12.0,yfinance
2020-10-21,11.1899995803833,yfinance
2020-10-22,11.390000343322754,yfinance
2020-10-23,11.970000267028809,yfinance
2020-10-26,12.390000343322754,yfinance
2020-10-27,11.800000190734863,yfinance
2020-10-28,11.09000015258789,yfinance
2020-10-29,11.3100004196167,yfinance
2020-10-30,11.800000190734863,yfinance
2020-11-02,12.140000343322754,yfinance
2020-11-03,12.34000015258789,yfinance
2020-11-04,12.359999656677246,yfinance
2020-11-05,12.640000343322754,yfinance
2020-11-06,13.050000190734863,yfinance
2020-11-09,13.029999732971191,yfinance
2020-11-10,13.140000343322754,yfinance
2020-11-11,13.75,yfinance
2020-11-12,12.970000267028809,yfinance
2020-11-13,13.380000114440918,yfinance
2020-11-16,13.600000381469727,yfinance
2020-11-17,13.649999618530273,yfinance
2020-11-18,13.229999542236328,yfinance
2020-11-19,13.020000457763672,yfinance
2020-11-20,13.270000457763672,yfinance
2020-11-23,13.899999618530273,yfinance
2020-11-24,14.0,yfinance
2020-11-25,14.0600004196167,yfinance
2020-11-27,14.079999923706055,yfinance
2020-11-30,14.09000015258789,yfinance
2020-12-01,14.149999618530273,yfinance
2020-12-02,14.180000305175781,yfinance
2020-12-03,14.420000076293945,yfinance
2020-12-04,14.050000190734863,yfinance
2020-12-07,14.130000114440918,yfinance
2020-12-08,13.800000190734863,yfinance
2020-12-09,13.510000228881836,yfinance
2020-12-10,14.380000114440918,yfinance
2020-12-11,14.229999542236328,yfinance
2020-12-14,14.149999618530273,yfinance
2020-12-15,14.239999771118164,yfinance
2020-12-16,14.390000343322754,yfinance
2020-12-17,14.640000343322754,yfinance
2020-12-18,14.399999618530273,yfinance
2020-12-21,13.720000267028809,yfinance
2020-12-22,13.609999656677246,yfinance
2020-12-23,13.380000114440918,yfinance
2020-12-24,13.279999732971191,yfinance
2020-12-28,13.1899995803833,yfinance
2020-12-29,13.279999732971191,yfinance
2020-12-30,13.6899995803833,yfinance
2020-12-31,13.779999732971191,yfinance
2021-01-04,13.079999923706055,yfinance
2021-01-05,13.0,yfinance
2021-01-06,12.979999542236328,yfinance
2021-01-07,13.420000076293945,yfinance
2021-01-08,13.010000228881836,yfinance
2021-01-11,12.619999885559082,yfinance
2021-01-12,12.680000305175781,yfinance
2021-01-13,12.6899995803833,yfinance
2021-01-14,12.970000267028809,yfinance
2021-01-15,12.829999923706055,yfinance
2021-01-19,13.0,yfinance
2021-01-20,13.260000228881836,yfinance
2021-01-21,12.600000381469727,yfinance
2021-01-22,12.390000343322754,yfinance
2021-01-25,12.569999694824219,yfinance
2021-01-26,13.079999923706055,yfinance
2021-01-27,13.199999809265137,yfinance
2021-01-28,13.25,yfinance
2021-01-29,12.609999656677246,yfinance
2021-02-01,13.59000015258789,yfinance
2021-02-02,13.119999885559082,yfinance
2021-02-03,13.130000114440918,yfinance
2021-02-04,13.4399995803833,yfinance
2021-02-05,13.40999984741211,yfinance
2021-02-08,13.619999885559082,yfinance
2021-02-09,13.640000343322754,yfinance
2021-02-10,13.59000015258789,yfinance
2021-02-11,13.770000457763672,yfinance
2021-02-12,14.430000305175781,yfinance
2021-02-16,15.039999961853027,yfinance
2021-02-17,14.979999542236328,yfinance
2021-02-18,14.609999656677246,yfinance
2021-02-19,14.720000267028809,yfinance
2021-02-22,14.470000267028809,yfinance
2021-02-23,14.260000228881836,yfinance
2021-02-24,14.350000381469727,yfinance
2021-02-25,13.420000076293945,yfinance
2021-02-26,13.329999923706055,yfinance
2021-03-01,13.380000114440918,yfinance
2021-03-02,13.270000457763672,yfinance
2021-03-03,13.270000457763672,yfinance
2021-03-04,13.510000228881836,yfinance
2021-03-05,13.670000076293945,yfinance
2021-03-08,13.279999732971191,yfinance
2021-03-09,13.300000190734863,yfinance
2021-03-10,13.880000114440918,yfinance
2021-03-11,13.970000267028809,yfinance
2021-03-12,14.289999961853027,yfinance
2021-03-15,14.6899995803833,yfinance
2021-03-16,14.579999923706055,yfinance
2021-03-17,14.6899995803833,yfinance
2021-03-18,14.479999542236328,yfinance
2021-03-19,14.59000015258789,yfinance
2021-03-22,14.869999885559082,yfinance
2021-03-23,14.579999923706055,yfinance
2021-03-24,14.609999656677246,yfinance
2021-03-25,14.109999656677246,yfinance
2021-03-26,14.100000381469727,yfinance
2021-03-29,14.520000457763672,yfinance
2021-03-30,14.779999732971191,yfinance
2021-03-31,14.84000015258789,yfinance
2021-04-01,14.989999771118164,yfinance
2021-04-05,14.859999656677246,yfinance
2021-04-06,15.0,yfinance
2021-04-07,14.6899995803833,yfinance
2021-04-08,14.609999656677246,yfinance
2021-04-09,14.420000076293945,yfinance
2021-04-12,14.699999809265137,yfinance
2021-04-13,14.1899995803833,yfinance
2021-04-14,14.15999984741211,yfinance
2021-04-15,14.170000076293945,yfinance
2021-04-16,14.5600004196167,yfinance
2021-04-19,14.600000381469727,yfinance
2021-04-20,14.300000190734863,yfinance
2021-04-21,14.229999542236328,yfinance
2021-04-22,14.180000305175781,yfinance
2021-04-23,13.850000381469727,yfinance
2021-04-26,13.40999984741211,yfinance
2021-04-27,13.449999809265137,yfinance
2021-04-28,13.619999885559082,yfinance
2021-04-29,13.619999885559082,yfinance
2021-04-30,13.420000076293945,yfinance
2021-05-03,13.359999656677246,yfinance
2021-05-04,13.350000381469727,yfinance
2021-05-05,13.640000343322754,yfinance
2021-05-06,13.550000190734863,yfinance
2021-05-07,14.3100004196167,yfinance
2021-05-10,14.369999885559082,yfinance
2021-05-11,14.279999732971191,yfinance
2021-05-12,14.039999961853027,yfinance
2021-05-13,14.899999618530273,yfinance
2021-05-14,15.670000076293945,yfinance
2021-05-17,15.050000190734863,yfinance
2021-05-18,14.970000267028809,yfinance
2021-05-19,14.670000076293945,yfinance
2021-05-20,14.930000305175781,yfinance
2021-05-21,14.670000076293945,yfinance
2021-05-24,14.569999694824219,yfinance
2021-05-25,14.390000343322754,yfinance
2021-05-26,14.609999656677246,yfinance
2021-05-27,14.649999618530273,yfinance
2021-05-28,15.289999961853027,yfinance
2021-06-01,16.100000381469727,yfinance
2021-06-02,16.530000686645508,yfinance
2021-06-03,16.739999771118164,yfinance
2021-06-04,16.940000534057617,yfinance
2021-06-07,17.479999542236328,yfinance
2021-06-08,17.420000076293945,yfinance
2021-06-09,17.420000076293945,yfinance
2021-06-10,17.40999984741211,yfinance
2021-06-11,16.770000457763672,yfinance
2021-06-14,17.040000915527344,yfinance
2021-06-15,17.06999969482422,yfinance
2021-06-16,16.989999771118164,yfinance
2021-06-17,16.889999389648438,yfinance
2021-06-18,16.600000381469727,yfinance
2021-06-21,16.59000015258789,yfinance
2021-06-22,16.8799991607666,yfinance
2021-06-23,16.469999313354492,yfinance
2021-06-24,16.399999618530273,yfinance
2021-06-25,15.449999809265137,yfinance
2021-06-28,15.199999809265137,yfinance
2021-06-29,15.0,yfinance
2021-06-30,15.170000076293945,yfinance
2021-07-01,14.890000343322754,yfinance
2021-07-02,15.119999885559082,yfinance
2021-07-06,15.130000114440918,yfinance
2021-07-07,15.399999618530273,yfinance
2021-07-08,15.630000114440918,yfinance
2021-07-09,15.880000114440918,yfinance
2021-07-12,16.329999923706055,yfinance
2021-07-13,16.399999618530273,yfinance
2021-07-14,15.770000457763672,yfinance
2021-07-15,15.550000190734863,yfinance
2021-07-16,15.720000267028809,yfinance
2021-07-19,15.460000038146973,yfinance
2021-07-20,16.239999771118164,yfinance
2021-07-21,16.309999465942383,yfinance
2021-07-22,16.540000915527344,yfinance
2021-07-23,16.100000381469727,yfinance
2021-07-26,16.3799991607666,yfinance
2021-07-27,16.610000610351562,yfinance
2021-07-28,16.649999618530273,yfinance
2021-07-29,16.6200008392334,yfinance
2021-07-30,15.510000228881836,yfinance
2021-08-02,15.5,yfinance
2021-08-03,15.5,yfinance
2021-08-04,15.25,yfinance
2021-08-05,15.479999542236328,yfinance
2021-08-06,15.5,yfinance
2021-08-09,15.449999809265137,yfinance
2021-08-10,15.800000190734863,yfinance
2021-08-11,15.699999809265137,yfinance
2021-08-12,16.239999771118164,yfinance
2021-08-13,16.600000381469727,yfinance
2021-08-16,16.170000076293945,yfinance
2021-08-17,15.819999694824219,yfinance
2021-08-18,15.399999618530273,yfinance
2021-08-19,15.210000038146973,yfinance
2021-08-20,15.520000457763672,yfinance
2021-08-23,15.9399995803833,yfinance
2021-08-24,17.15999984741211,yfinance
2021-08-25,17.020000457763672,yfinance
2021-08-26,16.850000381469727,yfinance
2021-08-27,17.489999771118164,yfinance
2021-08-30,18.469999313354492,yfinance
2021-08-31,18.209999084472656,yfinance
