date,close,source
2020-09-14,4.900000095367432,yfinance
2020-09-15,4.96999979019165,yfinance
2020-09-16,4.590000152587891,yfinance
2020-09-17,4.25,yfinance
2020-09-18,4.21999979019165,yfinance
2020-09-21,4.110000133514404,yfinance
2020-09-22,4.03000020980835,yfinance
2020-09-23,3.75,yfinance
2020-09-24,4.119999885559082,yfinance
2020-09-25,4.119999885559082,yfinance
2020-09-28,4.119999885559082,yfinance
2020-09-29,4.099999904632568,yfinance
2020-09-30,4.309999942779541,yfinance
2020-10-01,4.349999904632568,yfinance
2020-10-02,4.309999942779541,yfinance
2020-10-05,4.340000152587891,yfinance
2020-10-06,4.300000190734863,yfinance
2020-10-07,4.360000133514404,yfinance
2020-10-08,4.579999923706055,yfinance
2020-10-09,4.380000114440918,yfinance
2020-10-12,4.349999904632568,yfinance
2020-10-13,4.400000095367432,yfinance
2020-10-14,4.46999979019165,yfinance
2020-10-15,4.53000020980835,yfinance
2020-10-16,4.659999847412109,yfinance
2020-10-19,4.739999771118164,yfinance
2020-10-20,4.53000020980835,yfinance
2020-10-21,4.360000133514404,yfinance
2020-10-22,4.360000133514404,yfinance
2020-10-23,4.380000114440918,yfinance
2020-10-26,4.309999942779541,yfinance
2020-10-27,4.150000095367432,yfinance
2020-10-28,4.130000114440918,yfinance
2020-10-29,4.210000038146973,yfinance
2020-10-30,4.28000020980835,yfinance
2020-11-02,4.429999828338623,yfinance
2020-11-03,4.510000228881836,yfinance
2020-11-04,4.519999980926514,yfinance
2020-11-05,4.570000171661377,yfinance
2020-11-06,4.539999961853027,yfinance
2020-11-09,4.409999847412109,yfinance
2020-11-10,4.559999942779541,yfinance
2020-11-11,5.150000095367432,yfinance
2020-11-12,4.889999866485596,yfinance
2020-11-13,4.869999885559082,yfinance
2020-11-16,5.099999904632568,yfinance
2020-11-17,5.329999923706055,yfinance
2020-11-18,5.050000190734863,yfinance
2020-11-19,5.059999942779541,yfinance
2020-11-20,5.079999923706055,yfinance
2020-11-23,5.179999828338623,yfinance
2020-11-24,5.800000190734863,yfinance
2020-11-25,5.650000095367432,yfinance
2020-11-27,5.78000020980835,yfinance
2020-11-30,5.489999771118164,yfinance
2020-12-01,5.769999980926514,yfinance
2020-12-02,5.769999980926514,yfinance
2020-12-03,5.929999828338623,yfinance
2020-12-04,5.949999809265137,yfinance
2020-12-07,5.900000095367432,yfinance
2020-12-08,5.949999809265137,yfinance
2020-12-09,5.78000020980835,yfinance
2020-12-10,5.909999847412109,yfinance
2020-12-11,5.949999809265137,yfinance
2020-12-14,5.909999847412109,yfinance
2020-12-15,6.059999942779541,yfinance
2020-12-16,6.110000133514404,yfinance
2020-12-17,6.260000228881836,yfinance
2020-12-18,6.159999847412109,yfinance
2020-12-21,6.050000190734863,yfinance
2020-12-22,5.96999979019165,yfinance
2020-12-23,6.260000228881836,yfinance
2020-12-24,6.139999866485596,yfinance
2020-12-28,6.21999979019165,yfinance
2020-12-29,6.260000228881836,yfinance
2020-12-30,6.289999961853027,yfinance
2020-12-31,6.150000095367432,yfinance
2021-01-04,5.71999979019165,yfinance
2021-01-05,5.679999828338623,yfinance
2021-01-06,5.929999828338623,yfinance
2021-01-07,5.789999961853027,yfinance
2021-01-08,5.650000095367432,yfinance
2021-01-11,5.380000114440918,yfinance
2021-01-12,5.550000190734863,yfinance
2021-01-13,5.480000019073486,yfinance
2021-01-14,5.329999923706055,yfinance
2021-01-15,5.269999980926514,yfinance
2021-01-19,5.369999885559082,yfinance
2021-01-20,5.489999771118164,yfinance
2021-01-21,5.230000019073486,yfinance
2021-01-22,5.150000095367432,yfinance
2021-01-25,5.119999885559082,yfinance
2021-01-26,5.170000076293945,yfinance
2021-01-27,5.03000020980835,yfinance
2021-01-28,5.349999904632568,yfinance
2021-01-29,5.130000114440918,yfinance
2021-02-01,5.210000038146973,yfinance
2021-02-02,5.449999809265137,yfinance
2021-02-03,5.349999904632568,yfinance
2021-02-04,5.329999923706055,yfinance
2021-02-05,5.380000114440918,yfinance
2021-02-08,5.53000020980835,yfinance
2021-02-09,5.670000076293945,yfinance
2021-02-10,5.869999885559082,yfinance
2021-02-11,6.03000020980835,yfinance
2021-02-12,5.960000038146973,yfinance
2021-02-16,6.019999980926514,yfinance
2021-02-17,6.119999885559082,yfinance
2021-02-18,6.110000133514404,yfinance
2021-02-19,6.179999828338623,yfinance
2021-02-22,6.079999923706055,yfinance
2021-02-23,6.130000114440918,yfinance
2021-02-24,6.130000114440918,yfinance
2021-02-25,5.539999961853027,yfinance
2021-02-26,5.510000228881836,yfinance
2021-03-01,5.659999847412109,yfinance
2021-03-02,5.639999866485596,yfinance
2021-03-03,5.550000190734863,yfinance
2021-03-04,5.380000114440918,yfinance
2021-03-05,5.210000038146973,yfinance
2021-03-08,5.340000152587891,yfinance
2021-03-09,5.289999961853027,yfinance
2021-03-10,5.639999866485596,yfinance
2021-03-11,6.019999980926514,yfinance
2021-03-12,5.909999847412109,yfinance
2021-03-15,6.019999980926514,yfinance
2021-03-16,5.989999771118164,yfinance
2021-03-17,6.019999980926514,yfinance
2021-03-18,5.940000057220459,yfinance
2021-03-19,5.900000095367432,yfinance
2021-03-22,5.889999866485596,yfinance
2021-03-23,5.960000038146973,yfinance
2021-03-24,5.869999885559082,yfinance
2021-03-25,6.039999961853027,yfinance
2021-03-26,6.210000038146973,yfinance
2021-03-29,6.269999980926514,yfinance
2021-03-30,6.369999885559082,yfinance
2021-03-31,6.329999923706055,yfinance
2021-04-01,6.340000152587891,yfinance
2021-04-05,6.489999771118164,yfinance
2021-04-06,6.5,yfinance
2021-04-07,6.639999866485596,yfinance
2021-04-08,6.360000133514404,yfinance
2021-04-09,6.199999809265137,yfinance
2021-04-12,6.119999885559082,yfinance
2021-04-13,6.0,yfinance
2021-04-14,5.940000057220459,yfinance
2021-04-15,6.050000190734863,yfinance
2021-04-16,5.920000076293945,yfinance
2021-04-19,5.96999979019165,yfinance
2021-04-20,5.769999980926514,yfinance
2021-04-21,5.909999847412109,yfinance
2021-04-22,5.809999942779541,yfinance
2021-04-23,5.949999809265137,yfinance
2021-04-26,5.949999809265137,yfinance
2021-04-27,5.980000019073486,yfinance
2021-04-28,5.980000019073486,yfinance
2021-04-29,5.949999809265137,yfinance
2021-04-30,5.849999904632568,yfinance
2021-05-03,5.820000171661377,yfinance
2021-05-04,5.820000171661377,yfinance
2021-05-05,5.800000190734863,yfinance
2021-05-06,5.78000020980835,yfinance
2021-05-07,5.909999847412109,yfinance
2021-05-10,5.849999904632568,yfinance
2021-05-11,5.909999847412109,yfinance
2021-05-12,5.909999847412109,yfinance
2021-05-13,5.920000076293945,yfinance
2021-05-14,6.199999809265137,yfinance
2021-05-17,6.590000152587891,yfinance
2021-05-18,6.46999979019165,yfinance
2021-05-19,6.539999961853027,yfinance
2021-05-20,6.650000095367432,yfinance
2021-05-21,6.539999961853027,yfinance
2021-05-24,6.489999771118164,yfinance
2021-05-25,6.159999847412109,yfinance
2021-05-26,6.519999980926514,yfinance
2021-05-27,6.389999866485596,yfinance
2021-05-28,6.650000095367432,yfinance
2021-06-01,6.940000057220459,yfinance
2021-06-02,7.0,yfinance
2021-06-03,6.849999904632568,yfinance
